Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006.0,Misc,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,
G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,81.0,10.0,7.6,8.0,Exient Entertainment,E
Mobile Ops: The One Year War,X360,,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,"Dimps Corporation, Dream Execution",
Constantine,XB,2005.0,Action,SCi,0.04,0.01,0.0,0.0,0.06,60.0,31.0,7.1,17.0,Bits Studios,M
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,64.0,8.0,7.1,7.0,Ubisoft Montreal,M
Senritsu no Stratus,PSP,2011.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,2009.0,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,,,,,,
Gormiti: The Lords of Nature!,DS,2010.0,Adventure,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,,,,,,
Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0.0,0.05,0.0,0.01,0.06,,,,,,
Samurai Shodown Anthology,Wii,2008.0,Fighting,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,74.0,6.0,8.2,5.0,SNK Playmore,T
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,Shooter,THQ,0.01,0.04,0.0,0.01,0.06,82.0,44.0,8.4,1088.0,GSC Game World,M
Nanostray,DS,2005.0,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06,71.0,43.0,7.7,19.0,Shin'en,E
Wantame Fortune Channel,DS,2007.0,Misc,Capcom,0.0,0.0,0.06,0.0,0.06,,,,,,
Atari's Greatest Hits: Volume 2,DS,2011.0,Misc,Atari,0.05,0.0,0.0,0.0,0.06,,,,,,
Evangelion: Jo,PSP,2009.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Bleach: Blade Battlers 2nd,PS2,2007.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,Sega,0.03,0.02,0.0,0.01,0.06,59.0,21.0,8.4,10.0,Adrenium,T
Men in Black The Series: Crashdown,PS,2001.0,Shooter,Infogrames,0.03,0.02,0.0,0.0,0.06,,,,,,
Kamen Rider Kabuto,PS2,2006.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Tropico 5,X360,2014.0,Simulation,Kalypso Media,0.03,0.02,0.0,0.0,0.06,71.0,4.0,7.2,9.0,Haemimont,T
Winx Club: Quest for the Codex,DS,2006.0,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,,,6.8,6.0,Powerhead Games,E
Zero Divide,PS,1995.0,Fighting,Ocean,0.03,0.02,0.0,0.0,0.06,,,,,,
FIFA Street,GC,2005.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,,,,,,
Tsugunai: Atonement,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0.0,0.06,67.0,13.0,,,Cattle Call,T
Rugby World Cup 2015,PS4,2015.0,Sports,Ubisoft,0.0,0.05,0.0,0.01,0.06,25.0,6.0,1.9,39.0,HB Studios Multimedia,E
Real Soccer 2009,DS,2008.0,Sports,Ubisoft,0.05,0.0,0.0,0.0,0.06,70.0,7.0,,,Ubisoft,E
Lost Kingdoms II,GC,2003.0,Role-Playing,Activision,0.04,0.01,0.0,0.0,0.06,68.0,25.0,9.1,14.0,From Software,T
Aggressive Inline,GC,2002.0,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.06,88.0,16.0,7.8,5.0,"Z-Axis, Ltd.",T
Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.04,0.01,0.0,0.0,0.06,62.0,27.0,6.9,8.0,Clover Studio,T
ZombiU,PS4,2016.0,Action,Ubisoft,0.0,0.04,0.01,0.01,0.06,,,,,,
Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,Atari,0.05,0.0,0.0,0.0,0.06,60.0,33.0,6.9,16.0,Hit Maker,E10+
Hakuoki: Stories of the Shinsengumi,PS3,2010.0,Adventure,Idea Factory,0.03,0.0,0.03,0.01,0.06,,,6.5,10.0,Design Factory,M
X-Men: Destiny,DS,2011.0,Action,Activision,0.05,0.01,0.0,0.0,0.06,33.0,6.0,5.6,7.0,Silicon Knights,E10+
Kaite Shabette Hajimeyou! Monster Farm DS,DS,2007.0,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
Rugby World Cup 2015,PS3,2015.0,Sports,Ubisoft,0.0,0.05,0.0,0.01,0.06,,,,,HB Studios Multimedia,E
The Sims 2: University,PC,2005.0,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.06,81.0,31.0,7.8,49.0,Maxis,T
Pheasants Forever Wingshooter,Wii,2010.0,Shooter,Unknown,0.03,0.02,0.0,0.0,0.06,,,,,High Voltage Software,T
Generation of Chaos,PSP,2005.0,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06,60.0,29.0,7.7,18.0,Idea Factory,T
Pro Yaky? Spirits 2012,PSV,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
SD Gundam G Generation Wars,Wii,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Broken Sword II: The Smoking Mirror,PS,1997.0,Adventure,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,,
Pump It Up: Exceed,PS2,2005.0,Misc,Mastiff,0.03,0.02,0.0,0.01,0.06,73.0,28.0,8.4,11.0,Andamiro U.S.A. Corp.,T
World Championship Athletics,Wii,2009.0,Sports,DTP Entertainment,0.04,0.01,0.0,0.0,0.06,,,,,Crave,E
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.06,0.0,0.06,,,,,,
Tokyo Twilight Ghost Hunters,PS3,2014.0,Role-Playing,Aksys Games,0.03,0.0,0.02,0.01,0.06,64.0,11.0,6.4,17.0,TOYBOX,T
Wreckless: ThE YaKuza MisSiOns,GC,2002.0,Racing,Activision,0.04,0.01,0.0,0.0,0.06,58.0,17.0,,,Stealth Studios,T
MotorStorm RC,PSV,2012.0,Racing,Sony Computer Entertainment,0.0,0.04,0.0,0.01,0.06,78.0,39.0,6.8,123.0,Evolution Studios,E
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",PS2,2007.0,Misc,D3Publisher,0.0,0.0,0.06,0.0,0.06,,,,,,
TOCA Race Driver 2: Ultimate Racing Simulator,PS2,2004.0,Racing,Codemasters,0.03,0.02,0.0,0.01,0.06,,,,,,
Dr. Muto,XB,2002.0,Platform,Midway Games,0.04,0.01,0.0,0.0,0.06,70.0,13.0,,,Midway,T
Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,Electronic Arts,0.01,0.04,0.0,0.01,0.06,65.0,11.0,7.8,76.0,KnowWonder,E
Girls RPG: Cinderellife,3DS,2012.0,Role-Playing,Level 5,0.0,0.0,0.06,0.0,0.06,,,,,,
Tom Clancy's Rainbow Six: Critical Hour,XB,,Shooter,Unknown,0.04,0.01,0.0,0.0,0.06,54.0,10.0,3.6,14.0,Ubisoft Quebec,M
Scrabble Blast!,GBA,2005.0,Misc,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.06,,,,,,
Scurge: Hive,DS,2006.0,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,70.0,29.0,8.6,5.0,"Orbital Media, Inc.",E10+
Fate/Stay Night [Réalta Nua],PSV,2012.0,Adventure,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,,,,,,
Remember Me,PC,2013.0,Action,Capcom,0.0,0.05,0.0,0.0,0.06,65.0,26.0,7.4,1007.0,DONTNOD Entertainment,M
Gintama no Sugoroku,PSP,2013.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
The Lord of the Rings: Aragorn's Quest,PS2,2010.0,Action,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06,,,,,TT Fusion,E10+
Doraemon 4: Nobita to Toki no Okoku,SNES,1995.0,Platform,Epoch,0.0,0.0,0.06,0.0,0.06,,,,,,
Myst,SAT,1994.0,Adventure,Sunsoft,0.0,0.0,0.06,0.0,0.06,,,,,,
Miracle Girls Festival,PSV,2015.0,Misc,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,
Toaru Kagaku no Chou Denjihou,PSP,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,0.06,0.0,0.06,,,,,,
Starwinder: The Ultimate Space Race,PS,1996.0,Racing,Mindscape,0.03,0.02,0.0,0.0,0.06,,,,,,
Challenge Me: Brain Puzzles 2,Wii,2010.0,Puzzle,O-Games,0.0,0.05,0.0,0.0,0.06,,,,,O-Games,E
Angelique Trois,PS2,2000.0,Adventure,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
Zendoku,DS,2007.0,Puzzle,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,68.0,13.0,,,Zoonami Ltd.,E
Dance Dance Revolution: Mario Mix (JP sales),GC,2005.0,Simulation,Nintendo,0.0,0.0,0.05,0.0,0.06,,,,,,
Winx Club: Mission Enchantix,DS,2008.0,Adventure,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,Powerhead Games,E
FIFA Soccer 06,DS,2005.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,,,,,,
A-Train 6,PS2,2000.0,Strategy,Midas Interactive Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Meitantei Conan: Tantei Ryoku Trainer,DS,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
MotoGP,GBA,2002.0,Racing,THQ,0.04,0.01,0.0,0.0,0.06,67.0,11.0,,,Visual Impact,E
Dino Pets,DS,2009.0,Simulation,Avanquest,0.05,0.0,0.0,0.0,0.06,,,,,Destineer,E
ESPN International Winter Sports 2002,PS2,2002.0,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,62.0,13.0,,,Konami,E
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",DS,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
KimiKiss (ebKore+),PS2,2008.0,Adventure,Enterbrain,0.0,0.0,0.06,0.0,0.06,,,,,,
Champion Jockey: G1 Jockey & Gallop Racer,X360,2011.0,Sports,Tecmo Koei,0.0,0.05,0.0,0.01,0.06,,,,,,
Gold and Glory: The Road to El Dorado,PS,2000.0,Adventure,Ubisoft,0.03,0.02,0.0,0.0,0.06,34.0,4.0,,,Revolution Software,E
Choro Q Marine: Q Boat,PS,1998.0,Racing,Takara,0.0,0.0,0.05,0.0,0.06,,,,,,
NBA Live 07,XB,2006.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,69.0,14.0,6.8,13.0,EA Sports,E
Caligula,PSV,2016.0,Role-Playing,FuRyu,0.0,0.0,0.06,0.0,0.06,,,,,Aquria,
BattleBots: Beyond the BattleBox,GBA,2002.0,Action,Vivendi Games,0.04,0.01,0.0,0.0,0.06,53.0,7.0,,,Cave Barn,E
Yuugen Gaisha Brave Company,3DS,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Diva Girls: Divas on Ice,DS,2009.0,Sports,505 Games,0.05,0.0,0.0,0.0,0.06,,,,,Arc System Works,E
Handball 16,PS4,2015.0,Sports,Bigben Interactive,0.0,0.05,0.0,0.01,0.06,,,3.0,4.0,EKO Software,E
Ken to Mahou to Gakuen Mono. 3D,3DS,2011.0,Role-Playing,Acquire,0.0,0.0,0.06,0.0,0.06,,,,,,
Mighty Beanz: Pocket Puzzles,GBA,2004.0,Puzzle,Majesco Entertainment,0.04,0.01,0.0,0.0,0.06,37.0,6.0,,,Radius9,E
Dreamer Series: Babysitter,DS,2009.0,Simulation,Deep Silver,0.05,0.0,0.0,0.0,0.06,,,,,Zig Zag,E
Samurai Warriors 4: Empires,PSV,2015.0,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,Omega Force,T
Ride to Hell,X360,2013.0,Racing,Deep Silver,0.04,0.01,0.0,0.01,0.06,19.0,14.0,1.3,433.0,"Eutechnyx, Deep Silver",M
The King of Fighters '96,NG,1996.0,Fighting,SNK,0.0,0.0,0.06,0.0,0.06,,,,,,
Nobunaga no Yabou: Souzou,PS4,2014.0,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,
Friends: The One with All the Trivia,PS2,2005.0,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06,50.0,6.0,,,Artech Studios,T
Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008.0,Simulation,Creative Core,0.0,0.0,0.06,0.0,0.06,,,,,,
Backyard NFL Football '08,PS2,2007.0,Sports,Atari,0.03,0.02,0.0,0.01,0.06,,,,,,
The Saboteur,PC,2009.0,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06,76.0,20.0,8.0,236.0,Pandemic Studios,M
Gunbird,SAT,1995.0,Shooter,Atlus,0.0,0.0,0.06,0.0,0.06,,,,,,
Dream C Club Portable,PSP,2010.0,Simulation,D3Publisher,0.0,0.0,0.06,0.0,0.06,,,,,,
Hail to the Chimp,X360,2008.0,Misc,Gamecock,0.05,0.0,0.0,0.0,0.06,52.0,23.0,6.1,7.0,Wideload Games Inc.,T
Tom Clancy's Rainbow Six 3,GC,2004.0,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.06,68.0,25.0,8.2,5.0,Ubisoft Shanghai,M
Elemental Gearbolt,PS,1997.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,76.0,11.0,,,Alfa System,T
Rocket League,PC,2016.0,Sports,505 Games,0.01,0.04,0.0,0.0,0.06,86.0,20.0,8.2,580.0,Psyonix,E
Warriors: Legends of Troy,X360,2011.0,Action,Tecmo Koei,0.0,0.04,0.01,0.01,0.06,,,,,,
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016.0,Misc,Tecmo Koei,0.01,0.0,0.05,0.0,0.06,,,,,,
WWF Wrestlemania: The Arcade Game,PS,1995.0,Fighting,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,,
Dungeon Explorer: Warriors of Ancient Arts,DS,2007.0,Role-Playing,Rising Star Games,0.05,0.0,0.0,0.0,0.06,60.0,10.0,,,Amble,E10+
Cabela's Big Game Hunter 2005 Adventures,GBA,2004.0,Sports,Activision,0.04,0.01,0.0,0.0,0.06,,,,,,
Mega Man 8 Anniversary Collector's Edition,SAT,1997.0,Platform,Capcom,0.0,0.0,0.06,0.0,0.06,,,,,,
Whiplash,XB,2003.0,Racing,Eidos Interactive,0.04,0.01,0.0,0.0,0.06,68.0,28.0,,,Crystal Dynamics,T
V-Rally 3,PS2,2002.0,Racing,Atari,0.03,0.02,0.0,0.01,0.06,82.0,10.0,7.4,14.0,Eden Studios,E
Pro Yakyuu Famista 2011,3DS,2011.0,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
Impact Racing,PS,1996.0,Racing,JVC,0.03,0.02,0.0,0.0,0.06,,,,,,
Mirror's Edge,PC,2009.0,Platform,Electronic Arts,0.0,0.05,0.0,0.01,0.06,81.0,44.0,8.1,1026.0,EA DICE,T
Titan Quest,PC,2006.0,Role-Playing,THQ,0.01,0.04,0.0,0.01,0.06,77.0,51.0,8.1,387.0,Iron Lore Entertainment,T
Amazing Island,GC,2004.0,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,59.0,22.0,6.6,7.0,Hitmaker,E
Space Chimps,DS,2008.0,Platform,Brash Entertainment,0.05,0.0,0.0,0.0,0.06,59.0,5.0,,,"Red Tribe, Brash Entertainment",E
SeaBlade,XB,2002.0,Shooter,TDK Mediactive,0.04,0.01,0.0,0.0,0.06,48.0,11.0,,,Simon & Schuster,T
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004.0,Action,BAM! Entertainment,0.03,0.02,0.0,0.01,0.06,53.0,8.0,,,Artificial Mind and Movement,E
Izuna 2: The Unemployed Ninja Returns,DS,2007.0,Role-Playing,Success,0.05,0.0,0.0,0.0,0.06,65.0,18.0,7.9,13.0,Ninja Studio,T
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,2010.0,Role-Playing,Atlus,0.0,0.0,0.06,0.0,0.06,,,,,,
Saki: Zenkoku-hen,PSV,2015.0,Misc,Kaga Create,0.0,0.0,0.06,0.0,0.06,,,,,,
Point Blank DS (US sales),DS,2006.0,Shooter,Atari,0.05,0.0,0.0,0.0,0.06,,,,,,
Ski Region Simulator,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.05,0.0,0.01,0.06,,,,,Giants Software,
MotoGP 4 - Official Game of MotoGP,PS2,2005.0,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,,,,,,
Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06,63.0,39.0,7.3,519.0,Piranha Bytes,T
Roogoo Twisted Towers,Wii,2009.0,Puzzle,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,,,,,,
Kyoukai Senjou no Horizon Portable,PSP,2013.0,Adventure,Kadokawa Shoten,0.0,0.0,0.05,0.0,0.05,,,,,,
Shining Force III: Scenario 2,SAT,1998.0,Strategy,Sega,0.0,0.0,0.05,0.0,0.05,,,,,,
History Great Empires: Rome,DS,2009.0,Strategy,Black Bean Games,0.05,0.0,0.0,0.0,0.05,42.0,5.0,,,Slitherine,E10+
7 Days to Die,XOne,2016.0,Action,Telltale Games,0.03,0.02,0.0,0.0,0.05,35.0,17.0,5.2,74.0,The Fun Pimps Entertainment LLC,M
Chuck E. Cheese's Playhouse,DS,2010.0,Misc,UFO Interactive,0.05,0.0,0.0,0.0,0.05,,,,,UFO Interactive,E
Worms World Party,GBA,2002.0,Strategy,Ubisoft,0.04,0.01,0.0,0.0,0.05,75.0,4.0,,,Fluid Studios,E
Medabots: Metabee,GBA,2002.0,Role-Playing,Natsume,0.04,0.01,0.0,0.0,0.05,,,,,,
Alvin and the Chipmunks,Wii,2007.0,Misc,Eidos Interactive,0.05,0.0,0.0,0.0,0.05,30.0,4.0,3.6,20.0,Sensory Sweep,E
Final Fight: Streetwise,PS2,2006.0,Action,Capcom,0.03,0.02,0.0,0.01,0.05,43.0,36.0,6.2,11.0,Capcom,M
Speed Kings,XB,2003.0,Racing,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,60.0,16.0,8.8,4.0,Climax Group,E
Rebelstar: Tactical Command,GBA,2005.0,Strategy,Atari,0.04,0.01,0.0,0.0,0.05,78.0,29.0,9.1,10.0,Codo Games,E10+
F1 2010,PC,2010.0,Racing,Codemasters,0.0,0.05,0.0,0.01,0.05,84.0,15.0,6.6,99.0,Codemasters Birmingham,E
Gladiator: Sword of Vengeance,XB,2003.0,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,65.0,25.0,7.1,7.0,Acclaim Studios Manchester,M
Minna to Kimi no Piramekino!,DS,2010.0,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,
Dungeon Keeper 2,PC,1999.0,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.05,,,8.8,100.0,Bullfrog Productions,M
Bombastic,PS2,2002.0,Puzzle,Capcom,0.03,0.02,0.0,0.01,0.05,72.0,24.0,7.2,6.0,Shift,E
NHL Powerplay 98,PS,1997.0,Sports,Virgin Interactive,0.03,0.02,0.0,0.0,0.05,,,,,,
My Amusement Park,DS,2010.0,Misc,Scholastic Inc.,0.05,0.0,0.0,0.0,0.05,,,,,"Scholastic, Inc.",E
Chocolatier,DS,2010.0,Misc,Zoo Games,0.05,0.0,0.0,0.0,0.05,,,,,Zoo Games,E
Kid Fit Island Resort,Wii,2010.0,Sports,Avanquest,0.05,0.0,0.0,0.0,0.05,,,,,Red Wagon Games,E
Jewel Link Chronicles: Mountains of Madness,DS,,Puzzle,Avanquest,0.0,0.05,0.0,0.01,0.05,,,,,Avanquest Software,E10+
Olympic Soccer: Atlanta 1996,PS,1996.0,Sports,U.S. Gold,0.03,0.02,0.0,0.0,0.05,,,,,,
Samurai Dou Portable,PSP,2008.0,Action,Spike,0.0,0.0,0.05,0.0,0.05,,,,,,
Phantasy Star Online Episode I & II Plus,GC,2003.0,Role-Playing,Sega,0.04,0.01,0.0,0.0,0.05,,,,,,
Coraline,Wii,2009.0,Action,D3Publisher,0.05,0.0,0.0,0.0,0.05,42.0,7.0,5.5,8.0,Papaya Studios,E10+
Major League Baseball 2K11,PSP,2011.0,Sports,Take-Two Interactive,0.05,0.0,0.0,0.01,0.05,,,,,Visual Concepts,E
Front Mission 2089: Border of Madness,DS,2008.0,Strategy,Square Enix,0.0,0.0,0.05,0.0,0.05,,,,,,
Dual Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05,70.0,17.0,,,Matrix Software,E
NFL Quarterback Club 2002,GC,2001.0,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,53.0,10.0,,,Acclaim,E
Xiaolin Showdown,DS,2006.0,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05,58.0,7.0,,,Razorback Developments,E
Chaos;Child,PSV,2015.0,Adventure,5pb,0.0,0.0,0.05,0.0,0.05,,,,,,
Hearts of Iron IV,PC,2016.0,Strategy,Paradox Interactive,0.0,0.05,0.0,0.0,0.05,83.0,36.0,6.9,306.0,Paradox Development Studio,
Wing Commander: Prophecy,GBA,2003.0,Simulation,"Destination Software, Inc",0.04,0.01,0.0,0.0,0.05,70.0,8.0,8.3,7.0,Raylight Studios,T
Drivers Ed Portable,DS,2008.0,Misc,JoWood Productions,0.05,0.0,0.0,0.0,0.05,,,,,Trine Games,E
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006.0,Action,Atari,0.03,0.02,0.0,0.01,0.05,69.0,39.0,7.2,31.0,Double Helix Games,M
"Murder, She Wrote",PC,2009.0,Adventure,Focus Home Interactive,0.0,0.04,0.0,0.01,0.05,,,,,Legacy Interactive,T
Captain America: Super Soldier,Wii,,Action,Sega,0.05,0.0,0.0,0.0,0.05,57.0,16.0,6.0,6.0,High Voltage Software,T
Sega Soccer Slam,XB,2002.0,Sports,Sega,0.04,0.01,0.0,0.0,0.05,80.0,15.0,8.5,10.0,Black Box,E
Enemy Front,PS3,2014.0,Shooter,City Interactive,0.01,0.04,0.0,0.01,0.05,43.0,12.0,6.0,75.0,CI Games,M
Hakuouki: Reimeiroku,PS2,2010.0,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,,,,,,
Vertigo,Wii,2009.0,Strategy,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,66.0,4.0,,,Icon Games,E
Blood Omen 2,GC,2002.0,Action,Eidos Interactive,0.04,0.01,0.0,0.0,0.05,71.0,15.0,,,Crystal Dynamics,M
Unsolved Crimes,DS,2008.0,Adventure,Empire Interactive,0.04,0.01,0.0,0.0,0.05,66.0,20.0,,,Now Production,T
Ghostbusters (2016),PS4,2016.0,Action,Activision,0.04,0.0,0.0,0.01,0.05,,,,,,
Shin Sangoku Musou 5 Empires,PSP,2010.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,,
Air Conflicts: Aces of World War II,PSP,2009.0,Simulation,Graffiti,0.05,0.0,0.0,0.0,0.05,36.0,12.0,,,Cowboy Rodeo,T
Carve,XB,2004.0,Racing,Global Star,0.04,0.01,0.0,0.0,0.05,64.0,34.0,,,Argonaut Games,E
BlowOut,XB,2003.0,Shooter,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,55.0,11.0,,,Terminal Reality,T
GunPey,PSP,2006.0,Puzzle,Atari,0.05,0.0,0.0,0.01,0.05,62.0,24.0,,,Q Entertainment,E10+
Front Mission Evolved,PC,2010.0,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05,63.0,13.0,5.1,48.0,Double Helix Games,T
GachiTora! Abarenbou Kyoushi in High School,PSP,2011.0,Action,Spike,0.0,0.0,0.05,0.0,0.05,,,,,,
McDROID,PSP,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,
Bottom of the 9th '99,PS,1998.0,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.05,,,,,,
WTA Tour Tennis,PS2,2001.0,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.05,50.0,9.0,,,Konami,E
Dynasty Warriors 5,XB,2005.0,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05,66.0,22.0,8.0,4.0,Omega Force,T
Samurai Warriors 4-II,PSV,2015.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,,,,Omega Force,T
Famicom Mini: Dig Dug,GBA,2004.0,Puzzle,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,,,,,,
FIFA Soccer 2003,GBA,2002.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,76.0,4.0,,,Exient Entertainment,E
Naval Ops: Commander,PS2,2004.0,Simulation,Tecmo Koei,0.03,0.02,0.0,0.01,0.05,65.0,12.0,,,Micro Cabin,T
The Lost Chronicles of Zerzura,PC,2012.0,Adventure,DTP Entertainment,0.0,0.05,0.0,0.01,0.05,76.0,9.0,6.7,15.0,Cranberry Production,
Adventure Time: Finn & Jake Investigations,XOne,2015.0,Action,Little Orbit,0.03,0.02,0.0,0.0,0.05,,,,,,
4 Elements,PC,2009.0,Puzzle,Mastertronic,0.0,0.04,0.0,0.01,0.05,,,7.4,19.0,Playrix Entertainment,E
Uta no Prince-Sama: Music 3,PSV,2016.0,Action,Broccoli,0.0,0.0,0.05,0.0,0.05,,,,,,
New Prince of Tennis: Go to the Top,3DS,2015.0,Action,FuRyu,0.0,0.0,0.05,0.0,0.05,,,,,,
Virtual Villagers: A New Home,DS,2010.0,Simulation,PQube,0.04,0.01,0.0,0.0,0.05,,,,,LDW,E
Batman: A Telltale Game Series,PS3,2016.0,Adventure,Telltale Games,0.01,0.04,0.0,0.01,0.05,,,,,,
Defendin' De Penguin,Wii,2008.0,Strategy,Zushi Games,0.05,0.0,0.0,0.0,0.05,,,,,,
Murdered: Soul Suspect,PC,2014.0,Action,Square Enix,0.0,0.05,0.0,0.0,0.05,59.0,22.0,7.4,379.0,Airtight Games,M
Activision Hits: Remixed,PSP,2006.0,Misc,Activision,0.05,0.0,0.0,0.0,0.05,75.0,10.0,,,Digital Eclipse,E
Bleach: Blade Battlers,PS2,2006.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,
